"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Indian Muslims are not homogeneous identity. Muslim politics in North India is largely dominated by the upper caste… https://t.co/5eyGxayz2A",FALSE,3,NA,2020-04-17 10:08:37,TRUE,NA,"1251090180376637442",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bhaujan_connect",0,FALSE,FALSE,NA,NA
"2","Ee pakistani corona ki jung jeetny ke bad ameede bahar rakh salam to all pakistani Doctor Army police government wo… https://t.co/nDiUOJkoj9",FALSE,0,NA,2020-04-17 07:18:02,TRUE,NA,"1251047251796848642",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bhattianser11",0,FALSE,FALSE,NA,NA
"3","KI JUNG HAS BEEN ACKNOWLEDGED https://t.co/pwkM2otuLU",FALSE,0,NA,2020-04-17 02:04:21,FALSE,NA,"1250968308951760898",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UNIQzen_",0,FALSE,FALSE,NA,NA
"4","@Anummumtaz181 Dia kabhi nhi kisi ko likn wellcome to my courtesy i hope next time will be better now. Music ki jun… https://t.co/S2sPYmThSK",FALSE,1,"Anummumtaz181",2020-04-16 18:26:32,TRUE,"1250491783231963138","1250853096097492994","1217126728084152321","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MohsanK13463581",0,FALSE,FALSE,NA,NA
"5","RT @dailykpopfever: BECAUSE THIS IS MY FIRST LIFE (2017)

• TVN
• 97% liked this
• Romcom
• 16 eps
• Lee Min Ki, Jung So Min
• To save mone…",FALSE,0,NA,2020-04-16 17:23:47,FALSE,NA,"1250837306287648771",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tiffany_rose___",1,TRUE,FALSE,NA,NA
"6","BECAUSE THIS IS MY FIRST LIFE (2017)

• TVN
• 97% liked this
• Romcom
• 16 eps
• Lee Min Ki, Jung So Min
• To save… https://t.co/jewaWseT5t",FALSE,3,"dailykpopfever",2020-04-16 17:12:48,TRUE,"1145164857685135360","1250834540555169792","1127425017103314944","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dailykpopfever",1,FALSE,FALSE,NA,NA
"7","justice for ms kim ki jung https://t.co/pTgDmJ5Pq8",FALSE,1,NA,2020-04-16 07:44:43,FALSE,NA,"1250691577384546305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rmaye_s",0,FALSE,FALSE,NA,NA
"8","RT @themorgannorris: That cigarette Ki Jung has in Parasite still looks like the absolute most needed cigarette in cinamatic history.",FALSE,0,NA,2020-04-16 04:34:45,FALSE,NA,"1250643772007833600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lail2289",1,TRUE,FALSE,NA,NA
"9","RT @kitty_magnet07: I rewatched parasite and just noticed how Ki Jung confuses dog food for human food further emphasizing the class divide…",FALSE,0,NA,2020-04-16 04:34:31,FALSE,NA,"1250643713681809408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lail2289",1,TRUE,FALSE,NA,NA
"10","RT @MikIsntJewish: Thinking about ki- jung from parasite 💕💛❣️❤️💕💘💛💖💛💝🧡💓❤️💗💞💛💕💛❣️🧡💖",FALSE,0,NA,2020-04-16 04:34:10,FALSE,NA,"1250643622959046656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lail2289",1,TRUE,FALSE,NA,NA
"11","@Ieature ki jung has better taste than that",FALSE,0,"Ieature",2020-04-16 01:22:37,FALSE,"1250594104137957383","1250595420843069440","1208597426556289024","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ycngsbmi",0,FALSE,FALSE,NA,NA
"12","@Velivada Hi! Is it possible to get the PDF of ‘Masawat Ki Jung’?",FALSE,0,"Velivada",2020-04-15 18:32:54,FALSE,"1250307353808781312","1250492308732043265","820934786395099137","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","armaghaanehijaz",0,FALSE,FALSE,NA,NA
"13","CARONA KI JUNG ME EK SATH MILKAR Lock down #2 SAFAL BANANA H..STAY HOME. WITH YOU'RE FAMILY",FALSE,0,"vijaykarola1982",2020-04-15 14:29:36,FALSE,"1250133640287117312","1250431080387080195","1250045192003964928","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vijaykarola1982",0,FALSE,FALSE,NA,NA
"14","Pata chala ki zururato mein kitni taaqat hai 
Woh aaj apne usoolo ki jung haar gaya! 

There are people who can't a… https://t.co/J5nWm7XivT",FALSE,1,NA,2020-04-15 07:49:32,TRUE,NA,"1250330402322911232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","a_b_d_abdullahh",0,FALSE,FALSE,NA,NA
"15","👍 on @YouTube: Ram Ki Jung (Orange) 2018 NEW RELEASED Full Hindi Dubbed Movie | Ram Charan, Genelia D'Souza https://t.co/F4hQvzUwQJ",FALSE,0,NA,2020-04-14 13:58:08,FALSE,NA,"1250060773633806343",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","technicalguards",0,FALSE,FALSE,NA,NA
"16","Do you remember when you joined Twitter? I do! #MyTwitterAnniversary Lokdown Ka Palan Kare Corona Virus Ki Jung Jeetne k Liye",FALSE,0,NA,2020-04-14 07:28:43,FALSE,NA,"1249962777197699073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Satyapr69021408",0,FALSE,FALSE,NA,NA
"17","Thinking about ki- jung from parasite 💕💛❣️❤️💕💘💛💖💛💝🧡💓❤️💗💞💛💕💛❣️🧡💖",FALSE,1,NA,2020-04-14 05:52:12,FALSE,NA,"1249938487597391872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikIsntJewish",1,FALSE,FALSE,NA,NA
"18","I just wanna know what Ki Jung did to deserve to be done so dirty like that?? Other than an eye for an eye. She was… https://t.co/4G5XKoJQbd",FALSE,1,"okmickeyy",2020-04-14 02:37:53,TRUE,"1249888048655015937","1249889586039455745","30942630","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","okmickeyy",0,FALSE,FALSE,NA,NA
"19","RT @Shehnaz_Rules: #corona se twitter trend ki  jung 

#ShehnaazGiII  nd fans #Shehnaazians 

ne jeet li h ...

congrats everyone 

#Shehna…",FALSE,0,NA,2020-04-13 06:48:46,FALSE,NA,"1249590333765087233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RoutraySamita",32,TRUE,FALSE,NA,NA
"20","Corona Ki Jung, Panch Rukawaten
#MuhammadIzharUlHaq #DailyUrduColumns
Please Read, Like &amp; Share

https://t.co/R0oOdS36mE",FALSE,1,NA,2020-04-13 05:49:42,FALSE,NA,"1249575470192037889",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DailyUrduColumn",0,FALSE,FALSE,NA,NA
"21","Even in this global pandemic, our neighbouring nations are playing the game of death, death for whom? Yes for us, K… https://t.co/Wu3rTIjFJy",FALSE,15,NA,2020-04-12 17:30:19,TRUE,NA,"1249389397562122240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","conflict_ridden",0,FALSE,FALSE,NA,NA
"22","#CautionYesPanicNo @AIRBAREILLY’s  Daily show “Bareilly ki Jung, Corona ke sang” @shashidigital @RajshekharVyas… https://t.co/6923wXUoo0",FALSE,3,NA,2020-04-12 16:57:04,TRUE,NA,"1249381027685908480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meenukhare",0,FALSE,FALSE,NA,NA
"23","@maiQHuun @PetriDilWaali Kahe ki Jung? I thought this was a Plato win.",FALSE,1,"maiQHuun",2020-04-12 09:23:45,FALSE,"1249266508108197888","1249266949759971333","102585699","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","omgghorpad",0,FALSE,FALSE,NA,NA
"24","@Haqeeqat_TV Ya Allah !! Pakistan india ki Jung shorw karwa dy. we can just pray for official War. And indian Musli… https://t.co/F3QmireeN5",FALSE,0,"Haqeeqat_TV",2020-04-12 07:59:04,TRUE,"1248886060106555393","1249245637494767616","1042673832656560128","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RizwanAliee",0,FALSE,FALSE,NA,NA
"25","@ashokepandit Are wo 65 ki junga haare fir 71 ki jung haare fir Kargil haare. Need to say further ?",FALSE,0,"ashokepandit",2020-04-12 07:54:01,FALSE,"1249243822225162242","1249244367727915009","106081433","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Seemanshut",0,FALSE,FALSE,NA,NA
"26","KI JUNG IS SO HOT BYE",FALSE,0,NA,2020-04-12 02:29:19,FALSE,NA,"1249162652292702208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","diangcIo",0,FALSE,FALSE,NA,NA
"27","RT @Shehnaz_Rules: #corona se twitter trend ki  jung 

#ShehnaazGiII  nd fans #Shehnaazians 

ne jeet li h ...

congrats everyone 

#Shehna…",FALSE,0,NA,2020-04-11 16:08:31,FALSE,NA,"1249006425063469056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","benishata",32,TRUE,FALSE,NA,NA
"28","RT @Shehnaz_Rules: #corona se twitter trend ki  jung 

#ShehnaazGiII  nd fans #Shehnaazians 

ne jeet li h ...

congrats everyone 

#Shehna…",FALSE,0,NA,2020-04-11 15:57:35,FALSE,NA,"1249003673486680064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PoojaParshuram1",32,TRUE,FALSE,NA,NA
"29","RT @Shehnaz_Rules: #corona se twitter trend ki  jung 

#ShehnaazGiII  nd fans #Shehnaazians 

ne jeet li h ...

congrats everyone 

#Shehna…",FALSE,0,NA,2020-04-11 15:55:00,FALSE,NA,"1249003023596044288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ramanpr23942128",32,TRUE,FALSE,NA,NA
"30","RT @Shehnaz_Rules: #corona se twitter trend ki  jung 

#ShehnaazGiII  nd fans #Shehnaazians 

ne jeet li h ...

congrats everyone 

#Shehna…",FALSE,0,NA,2020-04-11 15:52:48,FALSE,NA,"1249002466898628609",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jaikish56933440",32,TRUE,FALSE,NA,NA
"31","RT @Shehnaz_Rules: #corona se twitter trend ki  jung 

#ShehnaazGiII  nd fans #Shehnaazians 

ne jeet li h ...

congrats everyone 

#Shehna…",FALSE,0,NA,2020-04-11 15:36:15,FALSE,NA,"1248998303494066177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aarya50538899",32,TRUE,FALSE,NA,NA
"32","RT @Shehnaz_Rules: #corona se twitter trend ki  jung 

#ShehnaazGiII  nd fans #Shehnaazians 

ne jeet li h ...

congrats everyone 

#Shehna…",FALSE,0,NA,2020-04-11 15:31:55,FALSE,NA,"1248997212933312515",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imranze20280144",32,TRUE,FALSE,NA,NA
"33","RT @Shehnaz_Rules: #corona se twitter trend ki  jung 

#ShehnaazGiII  nd fans #Shehnaazians 

ne jeet li h ...

congrats everyone 

#Shehna…",FALSE,0,NA,2020-04-11 15:31:02,FALSE,NA,"1248996991738101761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ApekshaDekhane",32,TRUE,FALSE,NA,NA
"34","RT @Shehnaz_Rules: #corona se twitter trend ki  jung 

#ShehnaazGiII  nd fans #Shehnaazians 

ne jeet li h ...

congrats everyone 

#Shehna…",FALSE,0,NA,2020-04-11 15:27:27,FALSE,NA,"1248996090768023557",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KhattraMeet",32,TRUE,FALSE,NA,NA
"35","RT @Shehnaz_Rules: #corona se twitter trend ki  jung 

#ShehnaazGiII  nd fans #Shehnaazians 

ne jeet li h ...

congrats everyone 

#Shehna…",FALSE,0,NA,2020-04-11 15:25:30,FALSE,NA,"1248995599141109760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pratima62955310",32,TRUE,FALSE,NA,NA
"36","RT @Shehnaz_Rules: #corona se twitter trend ki  jung 

#ShehnaazGiII  nd fans #Shehnaazians 

ne jeet li h ...

congrats everyone 

#Shehna…",FALSE,0,NA,2020-04-11 15:24:29,FALSE,NA,"1248995343745736704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","omjai4745",32,TRUE,FALSE,NA,NA
"37","RT @Shehnaz_Rules: #corona se twitter trend ki  jung 

#ShehnaazGiII  nd fans #Shehnaazians 

ne jeet li h ...

congrats everyone 

#Shehna…",FALSE,0,NA,2020-04-11 15:23:02,FALSE,NA,"1248994976400359426",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SabanaP09681744",32,TRUE,FALSE,NA,NA
"38","RT @Shehnaz_Rules: #corona se twitter trend ki  jung 

#ShehnaazGiII  nd fans #Shehnaazians 

ne jeet li h ...

congrats everyone 

#Shehna…",FALSE,0,NA,2020-04-11 15:17:55,FALSE,NA,"1248993690615296000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoyaSaini2",32,TRUE,FALSE,NA,NA
"39","RT @Shehnaz_Rules: #corona se twitter trend ki  jung 

#ShehnaazGiII  nd fans #Shehnaazians 

ne jeet li h ...

congrats everyone 

#Shehna…",FALSE,0,NA,2020-04-11 15:14:18,FALSE,NA,"1248992777611829250",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","amreen_memon",32,TRUE,FALSE,NA,NA
"40","RT @Shehnaz_Rules: #corona se twitter trend ki  jung 

#ShehnaazGiII  nd fans #Shehnaazians 

ne jeet li h ...

congrats everyone 

#Shehna…",FALSE,0,NA,2020-04-11 15:13:12,FALSE,NA,"1248992502096388096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anita54603494",32,TRUE,FALSE,NA,NA
"41","RT @Shehnaz_Rules: #corona se twitter trend ki  jung 

#ShehnaazGiII  nd fans #Shehnaazians 

ne jeet li h ...

congrats everyone 

#Shehna…",FALSE,0,NA,2020-04-11 15:11:31,FALSE,NA,"1248992080497500160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","29rk_rk",32,TRUE,FALSE,NA,NA
"42","RT @Shehnaz_Rules: #corona se twitter trend ki  jung 

#ShehnaazGiII  nd fans #Shehnaazians 

ne jeet li h ...

congrats everyone 

#Shehna…",FALSE,0,NA,2020-04-11 15:08:38,FALSE,NA,"1248991352597016577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Annu9212",32,TRUE,FALSE,NA,NA
"43","RT @Shehnaz_Rules: #corona se twitter trend ki  jung 

#ShehnaazGiII  nd fans #Shehnaazians 

ne jeet li h ...

congrats everyone 

#Shehna…",FALSE,0,NA,2020-04-11 15:08:32,FALSE,NA,"1248991328723075072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A09637552",32,TRUE,FALSE,NA,NA
"44","RT @Shehnaz_Rules: #corona se twitter trend ki  jung 

#ShehnaazGiII  nd fans #Shehnaazians 

ne jeet li h ...

congrats everyone 

#Shehna…",FALSE,0,NA,2020-04-11 15:08:30,FALSE,NA,"1248991321613684736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nayan25495379",32,TRUE,FALSE,NA,NA
"45","RT @Shehnaz_Rules: #corona se twitter trend ki  jung 

#ShehnaazGiII  nd fans #Shehnaazians 

ne jeet li h ...

congrats everyone 

#Shehna…",FALSE,0,NA,2020-04-11 15:07:51,FALSE,NA,"1248991158446907392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anku81187132",32,TRUE,FALSE,NA,NA
"46","RT @Shehnaz_Rules: #corona se twitter trend ki  jung 

#ShehnaazGiII  nd fans #Shehnaazians 

ne jeet li h ...

congrats everyone 

#Shehna…",FALSE,0,NA,2020-04-11 15:07:33,FALSE,NA,"1248991079610925057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adnan54579249",32,TRUE,FALSE,NA,NA
"47","RT @Shehnaz_Rules: #corona se twitter trend ki  jung 

#ShehnaazGiII  nd fans #Shehnaazians 

ne jeet li h ...

congrats everyone 

#Shehna…",FALSE,0,NA,2020-04-11 15:07:33,FALSE,NA,"1248991079292006400",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ajaysar97029488",32,TRUE,FALSE,NA,NA
